type,series,date_numeric,.median_slope,.lower_slope,.upper_slope,.median_smooth,.lower_smooth,.upper_smooth,min,max
nonseasonal,Study 3.l,-787.3962935871743,2.8099218718491414e-4,-0.0011690987031631739,0.0017990072533946575,1.8410748027398793,1.5993983027660257,2.0719271081591732,-955,291
nonseasonal,Study 3.l,-784.2339689378758,2.710985497200724e-4,-0.0011489918827933818,0.0017689570048939887,1.84250091168611,1.600165121268125,2.0718499475132646,-955,291
nonseasonal,Study 3.l,-781.0716442885772,2.6448611367690944e-4,-0.0011287038820362303,0.0017414064700738128,1.8429569123720553,1.6012542821254683,2.0722185199818592,-955,291
nonseasonal,Study 3.l,-777.9093196392786,2.5860896257778876e-4,-0.0011078296333622006,0.0017105638844661097,1.8440697013622052,1.6020861301688436,2.073472076821144,-955,291
nonseasonal,Study 3.l,-774.74699498998,2.5332809894251795e-4,-0.0010866661732555905,0.001675726732386362,1.8446809282468353,1.6025414006289693,2.0728586376507647,-955,291
nonseasonal,Study 3.l,-771.5846703406813,2.445497271352792e-4,-0.0010644858311092964,0.001640858341545036,1.8453691778644807,1.602324180596751,2.0749056542050552,-955,291
nonseasonal,Study 3.l,-768.4223456913828,2.4084663874379686e-4,-0.0010434845089279943,0.0016122588158751221,1.8466922419191967,1.602678098331765,2.0774882910366594,-955,291
nonseasonal,Study 3.l,-765.2600210420842,2.3609752430875375e-4,-0.0010311507107507722,0.0015818454273952562,1.8474512509593335,1.6040286963401582,2.0787095915303273,-955,291
nonseasonal,Study 3.l,-762.0976963927856,2.299536973060512e-4,-0.001022844719861249,0.0015477948531184003,1.848608520628808,1.6044457334017665,2.0804997399297798,-955,291
nonseasonal,Study 3.l,-758.935371743487,2.1838671915297425e-4,-0.001014137141064353,0.0015211943896087364,1.8493414991812565,1.6047045526208215,2.0823862592354505,-955,291
nonseasonal,Study 3.l,-755.7730470941884,2.1240312020331942e-4,-9.952779078337137e-4,0.0014845863203327703,1.8498955850658874,1.6050277686978536,2.083301734580728,-955,291
nonseasonal,Study 3.l,-752.6107224448898,2.074128866436098e-4,-9.865486431170911e-4,0.0014505259988695219,1.8506928722267353,1.6052804207455214,2.084329111804998,-955,291
nonseasonal,Study 3.l,-749.4483977955912,1.9887564484122322e-4,-9.657707956800543e-4,0.0014142121418203588,1.8509953136545518,1.6058608919683555,2.0850966816624927,-955,291
nonseasonal,Study 3.l,-746.2860731462926,1.9279589480447612e-4,-9.59339447492713e-4,0.0013866701588871586,1.8518105248570644,1.6053820456932453,2.0863391003220886,-955,291
nonseasonal,Study 3.l,-743.123748496994,1.8437536564164247e-4,-9.434621295212331e-4,0.0013696798857487631,1.852443847835655,1.606227536166286,2.0869773480032623,-955,291
nonseasonal,Study 3.l,-739.9614238476954,1.792052992666271e-4,-9.336700982631729e-4,0.001348201515444236,1.853430372543133,1.6064648837619813,2.088712361882685,-955,291
nonseasonal,Study 3.l,-736.7990991983968,1.7123593409884563e-4,-9.230768635515307e-4,0.0013134196954811533,1.8544465924387976,1.6063331965652075,2.0902565781231623,-955,291
nonseasonal,Study 3.l,-733.6367745490983,1.654438965825733e-4,-9.184542958284857e-4,0.0012940282254458864,1.8551293805967963,1.6071056478468129,2.091479869657073,-955,291
nonseasonal,Study 3.l,-730.4744498997997,1.5964585631245143e-4,-9.127312456336244e-4,0.0012820248414147082,1.855426866867339,1.6081058898156049,2.0922549253234863,-955,291
nonseasonal,Study 3.l,-727.312125250501,1.5131136077428664e-4,-9.051661629788654e-4,0.0012660512999362872,1.8553495670462457,1.6087554740842525,2.093482271465767,-955,291
nonseasonal,Study 3.l,-724.1498006012024,1.453261024852992e-4,-9.054061562374649e-4,0.0012425996435916345,1.855918372430371,1.6093266234224803,2.0938245686372294,-955,291
nonseasonal,Study 3.l,-720.9874759519038,1.4100735634681172e-4,-9.049291496310286e-4,0.0012235229335855176,1.8563263289329055,1.6096923616573702,2.094924214379515,-955,291
nonseasonal,Study 3.l,-717.8251513026053,1.3462041592582352e-4,-9.089586365973456e-4,0.0012102531468716187,1.8568258368756347,1.610119569408419,2.0964025886193993,-955,291
nonseasonal,Study 3.l,-714.6628266533066,1.2614124755838674e-4,-9.11058335861803e-4,0.001190506237969124,1.8574363228137447,1.6106620432762986,2.097038125121079,-955,291
nonseasonal,Study 3.l,-711.500502004008,1.1879020744842705e-4,-9.063362920502802e-4,0.00117870147218202,1.8575112318244071,1.6098212069175395,2.0968090559194708,-955,291
nonseasonal,Study 3.l,-708.3381773547095,1.1290012436049324e-4,-9.108088107112611e-4,0.0011674452409737857,1.8576390073423583,1.6105891817626399,2.0964685534489855,-955,291
nonseasonal,Study 3.l,-705.1758527054109,1.0537986949721301e-4,-9.088171274873602e-4,0.0011575910421279811,1.8576349197340916,1.6113361092447713,2.096815537110062,-955,291
nonseasonal,Study 3.l,-702.01352805611225,9.704848336067329e-5,-9.220424404765558e-4,0.0011469139172159953,1.8580419488291087,1.6114032922250028,2.0965549094959304,-955,291
nonseasonal,Study 3.l,-698.8512034068136,9.096646536033148e-5,-9.216539139322855e-4,0.0011422453397191823,1.8582104818642313,1.6111811835422918,2.0969164211207927,-955,291
nonseasonal,Study 3.l,-695.688878757515,8.479938495842276e-5,-9.32502787881484e-4,0.001125670052037895,1.858676592582123,1.6109869374279122,2.0969194375129763,-955,291
nonseasonal,Study 3.l,-692.5265541082165,7.998390938457334e-5,-9.434447276412961e-4,0.001114772186805445,1.8586580671347976,1.6108746585642957,2.096963015491714,-955,291
nonseasonal,Study 3.l,-689.3642294589179,7.041567540166938e-5,-9.530674725255484e-4,0.001106151593699422,1.8587213470000998,1.611191278534273,2.096796735056401,-955,291
nonseasonal,Study 3.l,-686.2019048096192,6.162213894711499e-5,-9.513586173570676e-4,0.0010957811545364569,1.8589897224721448,1.6123644906548293,2.0966809765482717,-955,291
nonseasonal,Study 3.l,-683.0395801603207,5.586901463683347e-5,-9.684973929224849e-4,0.0010884006382771982,1.8588159095675256,1.612328305515119,2.0970888363190197,-955,291
nonseasonal,Study 3.l,-679.8772555110221,4.8510379935251535e-5,-9.79738997725077e-4,0.0010806250079375963,1.8586054340366616,1.6131413092831155,2.097169483094645,-955,291
nonseasonal,Study 3.l,-676.7149308617235,4.2933285593349524e-5,-9.921717809335817e-4,0.0010869462485962875,1.8591397355143324,1.6152216175875893,2.0966846013266456,-955,291
nonseasonal,Study 3.l,-673.5526062124248,3.5776730689107694e-5,-0.0010046715411660134,0.001093887566094853,1.8591222296511734,1.6158189910310252,2.0960242891016962,-955,291
